,gpuName,G3Dmark,G2Dmark,price,gpuValue,TDP,powerPerformance,testDate,Desktop,"Desktop, Mobile",Mobile,"Mobile, Workstation",Unknown,Workstation
796,Radeon Ryzen 3 PRO 5450U,1143,555,731.2196,1.6383000000000008,86.21,20.2557,2022,0,0,0,0,1,0
797,NVS 810,1141,313,624.99,1.83,54.11,34.34839999999999,2016,0,0,0,0,1,0
798,Radeon HD 8850M / R9 M265X,1140,741,370.19750000000016,2.8401000000000023,93.49,26.185000000000006,2016,0,0,0,0,1,0
799,Radeon R7 A10-9700E RADEON,1138,346,1224.8281000000015,1.0762999999999996,62.54,23.71589999999998,2018,0,0,0,0,1,0
800,Radeon HD 4850 X2,1132,542,397.8026000000001,2.899600000000002,250.0,4.53,2012,1,0,0,0,0,0
801,Radeon HD 7560D + 6670 Dual,1131,501,269.22110000000043,4.796499999999998,142.0,7.573999999999999,2012,0,0,0,0,1,0
802,Radeon R7 + R7 200 Dual,1129,310,423.37550000000005,2.7703000000000033,67.11,25.108500000000014,2014,0,0,0,0,1,0
803,Radeon R7 FX-9830P RADEON,1127,235,490.8377999999999,2.117500000000001,41.28,38.160999999999994,2016,0,0,0,0,1,0
804,Radeon HD 8650G + 7700M Dual,1126,399,299.43800000000033,4.6682999999999995,84.88,18.847500000000004,2014,0,0,0,0,1,0
805,Radeon HD 7660D + 7500 Dual,1121,500,323.43430000000063,3.9447000000000014,92.81,14.610999999999999,2013,0,0,0,0,1,0
806,Intel HD 630,1118,269,395.89480000000003,2.627900000000003,49.25,33.20839999999999,2016,0,0,0,0,1,0
807,Radeon R7 PRO A12-9800,1117,334,194.7254,6.276599999999999,71.31,28.56550000000002,2017,0,0,0,0,1,0
808,Radeon R9 M275,1115,569,699.99,1.59,82.28,21.16930000000001,2014,0,0,1,0,0,0
809,Radeon R7 430,1110,416,199.99,5.55,83.48,26.231800000000025,2017,0,0,0,0,1,0
810,Intel UHD 710,1107,307,1364.5673000000013,1.0946999999999996,64.08,21.601699999999987,2022,0,0,0,0,1,0
811,GeForce 940M,1106,154,462.03069999999985,2.2253000000000025,33.0,33.52,2015,0,0,1,0,0,0
812,Quadro 2100M,1100,765,264.83450000000016,4.723999999999999,103.87,15.886899999999994,2013,0,0,0,0,1,0
813,Radeon HD 7660D + 6570 Dual,1100,551,380.1043000000002,2.818800000000002,72.84,20.572799999999987,2013,0,0,0,0,1,0
814,Quadro M500M,1098,186,499.8414000000001,2.0622000000000007,30.0,36.59,2016,0,0,0,1,0,0
815,GeForce GT 545,1096,342,55.59,19.71,78.09,14.960200000000022,2012,0,0,0,0,1,0
816,Radeon R5 PRO A6-9500 2C+6G,1096,353,302.35140000000024,4.7677,73.3,27.058800000000023,2017,0,0,0,0,1,0
817,GeForce GTX 850M - MODDED,1092,819,412.68979999999993,2.8418000000000023,123.06,17.776699999999995,2014,0,0,0,0,1,0
818,GeForce 920MX,1088,149,478.5717999999999,2.079300000000001,28.12,41.864000000000004,2016,0,0,0,0,1,0
819,Firepro W4190M,1086,194,425.6673000000001,2.466900000000003,28.83,45.5357,2016,0,0,0,0,1,0
820,GeForce 930A,1082,391,369.3948000000002,2.737700000000002,44.81,38.431400000000004,2016,0,0,0,0,1,0
821,Quadro K1100M,1082,250,322.99,3.35,45.0,24.04,2013,0,0,0,0,0,1
822,MIRRORV3,1081,421,925.0033000000006,1.5368000000000004,62.32,26.62649999999998,2019,0,0,0,0,1,0
823,Barco MXRT 5450,1079,478,199.99,5.4,98.26,12.8873,2013,0,0,0,0,1,0
824,Radeon HD 8450G + 8600/8700M Dual,1070,381,203.70090000000008,5.4737,92.67,12.885300000000004,2013,0,0,0,0,1,0
825,FirePro M4170,1067,290,311.9509000000004,3.849400000000003,48.38,28.2244,2015,0,0,0,0,1,0
826,GeForce 840M,1067,147,356.7960000000002,2.852600000000003,30.0,35.56,2014,0,0,1,0,0,0
827,"Radeon R5 PRO A6-8570 R5, 8 COMPUTE CORES 2C+6G",1064,249,1242.0357000000013,1.0341999999999996,61.5,23.225499999999993,2021,0,0,0,0,1,0
828,Mobility Radeon HD 5870,1062,207,172.63510000000008,6.8364,50.0,21.24,2012,0,0,1,0,0,0
829,Radeon HD 7660D + 7670 Dual,1062,494,209.67330000000013,5.418799999999997,121.72,9.395299999999992,2012,0,0,0,0,1,0
830,Radeon HD 7520G + 7700M Dual,1061,331,162.93599999999992,6.688899999999997,68.88,16.8538,2013,0,0,0,0,1,0
831,GeForce GTX 760A,1060,476,247.10210000000032,4.859800000000002,82.7,23.1353,2015,0,0,0,0,1,0
832,Firepro M4100,1059,623,319.19940000000025,3.9891000000000023,83.41,22.559399999999997,2015,0,0,0,0,0,1
833,GeForce GT 745M,1055,172,308.1630000000003,4.322000000000001,45.0,23.45,2013,0,0,1,0,0,0
834,OPAL XT/GL,1053,640,306.74170000000026,4.505400000000001,97.74,19.59949999999999,2015,0,0,0,0,1,0
835,GeForce GTX 850A,1050,551,392.8613,2.625600000000003,43.4,31.77029999999997,2015,0,0,0,0,1,0
836,Radeon HD 7670A,1050,702,260.61720000000014,4.667899999999999,113.55,12.5505,2012,0,0,0,0,1,0
837,Radeon R7 PRO A8-9600,1049,482,245.56980000000024,4.897300000000004,82.5,23.836200000000012,2016,0,0,0,0,1,0
838,Radeon 535,1048,203,1296.577300000001,1.0324,52.07,24.819299999999977,2019,0,0,0,0,1,0
839,Radeon R7 A12-9730P RADEON,1047,283,274.6581,4.5280000000000005,60.44,29.84300000000001,2017,0,0,0,0,1,0
840,Radeon R7 + R7 240 Dual,1045,374,390.02670000000006,2.584100000000003,43.2,31.728799999999975,2015,0,0,0,0,1,0
841,Radeon HD 8570D + 6670 Dual,1040,505,314.31880000000046,3.954700000000002,59.3,24.483799999999995,2014,0,0,0,0,1,0
842,Radeon R7 M460,1038,223,351.74540000000025,3.1386000000000025,35.68,40.55689999999999,2016,0,0,0,0,1,0
843,Intel UHD Graphics 620,1037,247,263.25559999999984,4.4788,54.02,30.843600000000006,2017,1,0,0,0,0,0
844,Radeon HD 8570D + HD 8570 Dual,1033,520,395.66340000000014,2.608700000000003,43.12,39.03219999999998,2016,0,0,0,0,1,0
845,Radeon HD 8600/8700M,1030,554,415.0529,2.782000000000003,56.49,26.350699999999996,2014,0,0,0,0,1,0
846,Radeon Vega 3 Mobile,1029,310,336.1088,3.5756000000000023,48.85,30.951600000000003,2017,0,0,0,0,1,0
847,Radeon R7 + R5 330 Dual,1028,531,327.5573000000003,3.7730000000000015,54.32,30.169599999999996,2016,0,0,0,0,1,0
848,Quadro K2000M,1027,256,144.04,7.13,55.0,18.67,2012,0,0,0,0,0,1
849,Radeon R7 M350,1027,230,359.3779000000002,2.7086000000000015,34.06,40.76179999999999,2016,0,0,0,0,1,0
850,Quadro 3000M,1024,323,69.99,14.63,75.0,13.65,2011,0,0,0,0,0,1
851,Radeon R9 A375,1024,232,1245.1596000000009,1.0157999999999998,58.98,23.171499999999984,2020,0,0,0,0,1,0
852,Intel Iris Pro 5200,1020,407,211.71030000000013,5.213200000000001,91.44,12.527600000000005,2013,0,0,0,0,1,0
853,Radeon HD 8670D + R7 240 Dual,1020,525,284.77200000000033,4.5664,80.4,19.5264,2014,0,0,0,0,1,0
854,Radeon HD 6700M,1017,523,271.1966000000003,4.555599999999998,104.17,13.227800000000007,2012,0,0,0,0,1,0
855,RadeonT R5 430,1016,524,352.30820000000006,3.1312000000000024,48.39,33.999100000000006,2017,0,0,0,0,1,0
856,Radeon R5 A6-9500E 2C+4G,1015,438,796.1479,1.5344000000000007,52.53,26.04409999999998,2018,0,0,0,0,1,0
857,GeForce 930M,1011,153,439.5981999999999,2.075000000000003,29.21,36.50799999999998,2015,0,0,0,0,1,0
858,Radeon HD 7690M XT,1009,552,388.9073000000002,2.4601000000000033,25.0,40.37,2015,0,0,1,0,0,0
859,GeForce 830A,1005,736,292.43930000000023,4.472100000000001,102.33,15.98709999999999,2014,0,0,0,0,1,0
860,Radeon HD 6750,1005,304,79.99,12.57,86.0,11.69,2011,1,0,0,0,0,0
861,Radeon HD 7690M,1003,576,320.09130000000033,3.6778000000000004,20.0,50.15,2012,0,0,1,0,0,0
862,Radeon HD 7660G + HD 7500/7600 7500/7600 Dual,1002,347,179.61950000000007,6.514099999999997,77.69,17.856199999999994,2014,0,0,0,0,1,0
863,"Radeon R5 PRO A6-9500 R5, 8 COMPUTE CORES 2C+6G",1000,231,1229.369500000001,0.9833999999999999,59.17,22.668499999999984,2021,0,0,0,0,1,0
864,FirePro M4150,999,207,302.9738000000003,4.238100000000001,44.24,29.07449999999999,2015,0,0,0,0,1,0
865,Radeon HD 7660G + HD 7500M/7600M Dual,999,323,390.36580000000004,2.444000000000003,43.11,39.9517,2016,0,0,0,0,1,0
866,Radeon HD 8570D + R7 200 Dual,999,401,215.43940000000018,5.118900000000004,90.8,13.418300000000006,2014,0,0,0,0,1,0
867,Radeon HD 7640G + HD 8750M Dual,997,293,219.38860000000008,4.961300000000005,73.23,23.838900000000002,2015,0,0,0,0,1,0
868,Radeon R5 340,996,370,258.05670000000015,4.537000000000002,72.1,26.889000000000014,2016,0,0,0,0,1,0
869,Radeon HD 8570,991,308,98.68,10.04,66.0,15.01,2013,1,0,0,0,0,0
870,Quadro 2000D,989,324,140.0,7.06,77.93,13.2349,2011,0,0,0,0,1,0
871,Radeon R7 A12-9800 RADEON,989,288,177.4581000000001,6.410899999999997,68.76,28.28730000000001,2017,0,0,0,0,1,0
872,Radeon HD 7560D + 7570 Dual,985,434,202.88310000000013,5.218400000000002,96.62,12.328200000000002,2013,0,0,0,0,1,0
873,Intel HD 530,984,247,255.82980000000006,4.3409,52.61,25.91,2015,0,0,0,0,1,0
874,Radeon HD 8690M,984,768,287.1671000000002,4.415500000000001,98.1,19.321399999999986,2015,0,0,0,0,1,0
875,Radeon HD 7560D + 7560D Dual,983,420,239.04860000000022,4.6112,92.61,12.741199999999997,2014,0,0,0,0,1,0
876,Radeon R7 A10-7850K,982,286,167.30349999999999,6.522299999999998,95.0,10.33,2014,1,0,0,0,0,0
877,Quadro FX 4800,979,106,204.0,4.8,150.0,6.52,2012,0,0,0,0,0,1
878,Radeon R5 A10-9630P 4C+6G,977,270,191.08330000000007,5.997399999999995,68.17,28.372600000000016,2017,0,0,0,0,1,0
879,GeForce 830M,976,136,388.32489999999996,2.4533000000000027,25.0,39.06,2014,0,0,1,0,0,0
880,Radeon R7 A10-9700 RADEON,975,239,240.8379999999999,4.4889,54.58,30.137700000000006,2017,0,0,0,0,1,0
881,FirePro V4900,974,318,149.99,6.5,75.0,12.99,2012,0,0,0,0,0,1
882,Radeon HD 8670D + 8570 Dual,974,419,267.6567000000003,4.444600000000001,83.93,16.7019,2014,0,0,0,0,1,0
883,Radeon HD 8850M,973,502,281.31010000000043,4.432000000000001,70.0,23.877599999999997,2015,0,0,1,0,0,0
884,Radeon R6 A10-9600P 4C+6G,970,336,1234.455000000001,1.0149999999999997,56.94,22.742499999999982,2018,0,0,0,0,1,0
885,Radeon HD 7660G N HD 7660G + HD 7700M N HD 7700M D,967,351,170.16090000000008,6.328199999999999,73.45,15.406599999999994,2013,0,0,0,0,1,0
886,Radeon R7 M465,965,342,150.4455,6.590099999999996,65.85,29.681300000000014,2017,0,0,0,0,1,0
887,Radeon HD 6770M,964,572,539.0176999999999,2.118100000000001,95.33,13.206400000000006,2011,0,0,1,0,0,0
888,Radeon HD 8570D + R7 240 Dual,964,489,217.86280000000016,4.9772000000000025,87.49,12.926399999999992,2014,0,0,0,0,1,0
889,Radeon R7 M270DX,962,233,1267.101200000001,0.9759999999999998,59.82,22.199799999999982,2020,0,0,0,0,1,0
890,Radeon R7 PRO A12-8870E,962,312,311.3543000000002,3.8123000000000014,50.16,29.4,2016,0,0,0,0,1,0
891,GeForce GT 645M,958,170,341.3706000000002,3.163100000000002,32.0,29.95,2013,0,0,1,0,0,0
892,Radeon R7 A10 PRO-7850B,958,403,217.74790000000016,4.8670000000000035,90.13,12.215299999999996,2014,0,0,0,0,1,0
893,Radeon R6 Opteron X3418,955,399,958.9326000000005,1.4370999999999992,64.48,23.14709999999998,2019,0,0,0,0,1,0
894,Radeon R7 A265,955,737,288.81730000000016,4.290100000000001,96.6,19.266299999999987,2015,0,0,0,0,1,0
895,FirePro W4170M,953,223,288.1313000000003,4.210600000000002,46.48,27.67639999999999,2015,0,0,0,0,1,0
896,Radeon HD 4850,953,110,378.0,2.52,110.0,8.67,2012,1,0,0,0,0,0
897,Qualcomm Adreno 690 GPU,952,81,1176.6684000000014,1.0080999999999998,67.22,20.98029999999998,2022,0,0,0,0,1,0
898,Radeon HD 8670D + R7 200 Dual,950,506,305.97630000000044,4.230700000000001,70.12,19.965999999999994,2014,0,0,0,0,1,0
899,Radeon HD 8570 + HD 7660D Dual,949,467,240.2143000000002,4.469399999999999,89.43,12.8855,2013,0,0,0,0,1,0
900,Radeon R7 A8-7500,948,336,132.01710000000003,8.319599999999992,56.26,38.90130000000002,2017,0,0,0,0,1,0
901,Quadro CX,947,454,149.95,6.32,203.85,4.882900000000004,2009,0,0,0,0,1,0
902,Radeon R7 M260X,947,175,387.0923999999999,2.2995000000000028,34.13,31.028599999999983,2015,0,0,1,0,0,0
903,Radeon HD 6670/7670,946,320,435.7537,2.110000000000003,41.68,36.250799999999984,2016,0,0,0,0,1,0
904,Radeon HD 7640G + 7690M Dual,946,325,191.89400000000012,5.746399999999998,77.01,15.173699999999991,2013,0,0,0,0,1,0
905,Radeon 530,945,181,439.65590000000003,2.0499000000000023,28.99,36.07789999999998,2017,0,0,0,0,1,0
906,Radeon R7 PRO A10-8850B,945,552,392.6983000000002,2.362200000000003,41.88,37.61929999999998,2016,0,0,0,0,1,0
907,zxcvIntel HD 620,944,208,1236.815600000001,0.9936,52.59,22.036899999999978,2020,0,0,0,0,1,0
908,Quadro 2000,942,294,213.23,4.42,62.0,15.2,2010,0,0,0,0,0,1
909,Radeon HD 7660D + R7 240 Dual,942,453,208.89980000000014,4.851500000000005,85.92,19.29049999999998,2015,0,0,0,0,1,0
910,Radeon R7 A12-9800E RADEON,941,257,139.19,6.76,53.49,30.889599999999994,2017,0,0,0,0,1,0
911,Radeon R7 PRO A12-9800E,940,250,212.27270000000001,4.798400000000004,65.7,28.554500000000015,2017,0,0,0,0,1,0
912,Radeon R5 430,939,313,59.0,15.92,52.84,40.59839999999999,2017,0,0,0,0,1,0
913,Radeon HD 6750M,937,487,245.72700000000026,4.356899999999999,101.15,12.387300000000003,2011,0,0,1,0,0,0
914,Radeon HD 7560D + HD 8570 Dual,936,425,239.02390000000025,4.328799999999999,80.52,15.627399999999998,2014,0,0,0,0,1,0
915,Radeon R7 PRO A10-9700E,933,234,529.0,1.76,34.82,32.859899999999975,2017,0,0,0,0,1,0
916,Radeon HD 7660G + 7730M Dual,931,392,346.6575000000002,3.018700000000001,55.29,23.216600000000007,2014,0,0,0,0,1,0
917,Radeon R7 340,931,357,314.68550000000016,3.442799999999999,48.09,31.753399999999996,2016,0,0,0,0,1,0
918,Radeon R7 PRO A10-8770,931,241,309.07559999999995,4.015100000000001,42.97,37.51940000000001,2017,0,0,0,0,1,0
919,Radeon R7 240 + HD 8670D Dual,930,471,339.67580000000044,3.1628000000000003,54.86,24.281200000000002,2014,0,0,0,0,1,0
920,Radeon R9 M265X,929,212,208.5181000000001,4.8155000000000046,61.91,20.257500000000004,2014,0,0,1,0,0,0
921,Radeon. HD 7730M,928,678,353.3461,2.9272000000000027,73.13,26.317200000000003,2017,0,0,0,0,1,0
922,Intel Iris Pro 6100,925,548,373.4995000000002,2.4200000000000035,45.09,29.95179999999997,2015,0,0,0,0,1,0
923,Intel HD Graphics 620,923,218,360.30150000000026,2.460700000000003,29.9,39.606599999999986,2016,0,0,0,0,1,0
924,Radeon R9 M280X,922,272,1225.607800000001,0.9970999999999998,75.0,12.29,2020,0,0,1,0,0,0
925,Radeon R7 240 + HD 8570D Dual,918,352,172.05820000000003,5.710099999999995,69.56,17.847399999999997,2014,0,0,0,0,1,0
926,GRID M10-0Q,914,613,340.36850000000015,3.1357000000000004,74.38,25.270100000000003,2017,0,0,0,0,1,0
927,Radeon R7 A8-8650,913,499,249.95820000000032,3.9704999999999973,55.12,27.8664,2016,0,0,0,0,1,0
928,Radeon R7 M445,913,182,744.0,1.23,39.77,29.47719999999997,2017,0,0,0,0,1,0
929,GRID K220Q,912,539,365.7704000000002,2.482800000000004,45.11,29.379299999999972,2015,0,0,0,0,0,1
930,GRID M6-0B,912,764,302.6186000000002,3.8068999999999975,78.95,25.8048,2016,0,0,0,0,0,1
931,Radeon R7 A10-7860K,912,228,389.5428000000001,2.239000000000003,35.39,36.23169999999999,2016,0,0,0,0,1,0
932,Radeon 6750M,911,570,431.27099999999996,2.195900000000003,44.11,33.23909999999998,2017,0,0,0,0,1,0
933,GeForce GT 640M,907,183,315.5237000000003,3.2143,32.0,28.33,2012,0,0,1,0,0,0
934,Intel Iris 6100,907,314,296.2673000000002,3.6341999999999985,49.87,25.298199999999998,2015,0,0,0,0,1,0
935,Radeon HD 4770,906,172,59.99,15.1,80.0,11.32,2011,1,0,0,0,0,0
936,Barco MXRT 7400,901,682,99.0,9.1,84.75,17.888699999999986,2013,0,0,0,0,1,0
937,Radeon HD 8550G + 7600M Dual,901,395,356.6323999999999,2.584800000000003,42.48,35.79719999999999,2016,0,0,0,0,1,0
938,Barco MXRT 2600,900,649,199.0,4.52,83.87,26.179600000000015,2018,0,0,0,0,1,0
939,Radeon R7 + R5 Dual,898,496,234.47360000000018,4.083499999999998,72.28,27.451000000000022,2017,0,0,0,0,1,0
940,Radeon R7 PRO A10-8770E,897,233,387.2561,2.261400000000003,38.27,34.72709999999998,2017,0,0,0,0,1,0
941,7900 MOD - Radeon HD 6550D,893,536,390.6757000000001,2.4007000000000036,58.21,23.5477,2013,0,0,0,0,1,0
942,FirePro W2100,890,327,59.0,15.09,26.0,34.24,2014,0,0,0,0,0,1
943,Intel UHD 620,889,662,935.5117000000005,1.4534,96.17,18.82409999999999,2020,0,0,0,0,1,0
944,Radeon Vega 3,889,309,2677.99,0.33,57.08,27.586899999999968,2018,0,0,0,0,1,0
945,Radeon R7 + R5 435 Dual A10-9700 RADEON,886,480,406.0153999999999,2.3779000000000035,44.44,34.68039999999997,2017,0,0,0,0,1,0
946,Radeon R7 A10-8750,885,243,422.16460000000006,2.2748000000000035,36.2,30.007699999999986,2015,0,0,0,0,1,0
947,Radeon HD 8650G + 7670M Dual,884,379,417.2714999999997,2.416800000000004,49.55,24.3381,2013,0,0,0,0,1,0
948,Radeon R7 M365X,884,234,575.8166999999999,1.7730000000000012,37.91,34.02739999999997,2016,0,0,0,0,1,0
949,Radeon R7 PRO A12-8830B,883,341,226.42300000000014,4.053699999999998,50.44,30.664700000000007,2017,0,0,0,0,1,0
950,Radeon HD 7660G + HD 7730M Dual,882,329,260.82320000000016,3.642299999999997,48.0,30.376699999999996,2016,0,0,0,0,1,0
951,GeForce GT 445M,881,250,240.25520000000012,3.7936999999999954,35.0,25.17,2010,0,0,1,0,0,0
952,"Radeon R5 A6-9500 RADEON R5, 8 COMPUTE CORES 2C+6G",878,200,1451.1934000000008,0.8998999999999997,51.98,22.294099999999975,2020,0,0,0,0,1,0
953,Radeon E6760,877,485,239.99,3.65,64.87,15.71729999999999,2012,0,0,0,0,1,0
954,LMIMIRR,875,515,942.3089000000004,1.357,68.58,22.726699999999983,2018,0,0,0,0,1,0
955,GeForce 920A,872,242,308.4125000000001,3.5052999999999974,40.4,34.786499999999975,2016,0,0,0,0,1,0
956,Radeon R7 G,870,532,303.5420000000002,3.5475999999999974,50.74,25.5337,2015,0,0,0,0,1,0
957,Radeon HD 8570D + HD 6570 Dual,868,506,328.5714000000004,3.0652,52.33,23.740099999999998,2014,0,0,0,0,1,0
958,Intel HD 520,866,211,216.64970000000005,4.217699999999998,47.73,25.34799999999999,2015,0,0,0,0,1,0
959,Mobility Radeon HD 4850,866,472,324.05480000000034,3.1874999999999996,162.36,5.506400000000001,2009,0,0,1,0,0,0
960,"Radeon R5 PRO A6-8570E R5, 6 COMPUTE CORES 2C+4G",866,210,1322.5028000000013,0.9189999999999995,53.15,21.748499999999982,2021,0,0,0,0,1,0
961,Radeon R7 A8-7670K,866,310,322.6739000000003,3.0789000000000004,45.97,26.839499999999994,2015,0,0,0,0,1,0
962,Radeon HD 8470D + HD 6450 Dual,863,590,321.63570000000016,3.0723999999999996,60.68,21.307600000000008,2014,0,0,0,0,1,0
963,Radeon R7 240,863,258,109.99,7.84,30.0,28.76,2013,1,0,0,0,0,0
964,Radeon R7 M440,862,180,464.47860000000003,1.9576000000000022,27.72,34.406599999999976,2016,0,0,0,0,1,0
965,Radeon HD 4830,860,81,59.99,14.34,95.0,9.06,2012,1,0,0,0,0,0
966,Radeon HD 8750M,860,212,141.4770999999999,5.805299999999996,39.51,21.2883,2014,0,0,1,0,0,0
967,Radeon HD 8550G + HD 7600M Dual,855,350,196.34100000000007,4.612899999999995,71.84,22.252500000000005,2015,0,0,0,0,1,0
968,FirePro 3D V4800,854,324,159.99,5.33,69.0,12.37,2010,0,0,0,0,0,1
969,Radeon HD 8500M/8700M,853,503,295.91700000000037,3.504899999999998,50.55,24.768699999999995,2015,0,0,0,0,1,0
970,Radeon R5 A6-9500 2C+6G,853,249,235.35160000000005,3.7541999999999973,43.98,36.59369999999999,2017,0,0,0,0,1,0
971,Radeon R7 A8-7500 4C+6G,853,390,360.62249999999995,2.4946000000000037,44.9,34.714699999999986,2017,0,0,0,0,1,0
972,GeForce GT 635,852,242,66.94,12.73,43.45,22.2529,2013,0,0,0,0,1,0
973,Intel HD 6000,851,277,194.76800000000003,4.776399999999994,65.02,22.566,2015,0,0,0,0,1,0
974,Intel UHD 617,848,270,1200.1093000000012,0.9466999999999993,62.4,22.573899999999984,2019,0,0,0,0,1,0
975,Radeon R5 PRO A6-8570 2C+6G,847,292,223.08870000000007,3.9055999999999984,48.4,34.13699999999999,2017,0,0,0,0,1,0
976,Radeon R5 435,841,235,1203.9174000000012,0.9242999999999993,58.44,21.77109999999998,2020,0,0,0,0,1,0
977,Radeon 620,840,202,1210.6923000000013,0.9427999999999994,52.4,22.396699999999974,2020,0,0,0,0,1,0
978,FireGL V8600,839,406,210.38800000000026,4.302099999999997,124.02,7.371400000000002,2010,0,0,0,0,0,1
979,Radeon HD 8470D + 6570 Dual,838,454,241.17180000000016,3.6359999999999952,63.28,19.647400000000005,2014,0,0,0,0,1,0
980,Radeon HD 8670D + R5 235 Dual,837,518,291.2983000000002,3.5153999999999974,56.04,21.181400000000004,2014,0,0,0,0,1,0
981,Radeon HD 6650A,836,418,154.09109999999998,5.541699999999997,122.2,7.780199999999999,2012,0,0,0,0,1,0
982,Radeon 520,833,216,89.99,9.26,39.86,48.97150000000001,2017,0,0,0,0,1,0
983,Radeon HD 7560D + 6570 Dual,833,476,209.02880000000016,4.364499999999998,107.25,10.330599999999997,2012,0,0,0,0,1,0
984,Radeon HD 7520G + HD 7500/7600 Dual,832,355,302.0483000000002,3.4798999999999984,47.32,32.37229999999999,2016,0,0,0,0,1,0
985,Radeon HD 7660G + 7600M Dual,832,341,101.56179999999999,8.231200000000003,76.13,12.54559999999999,2012,0,0,0,0,1,0
986,Radeon HD 8650G + 8600/8700M Dual,832,374,259.60710000000023,3.628899999999996,60.21,18.221600000000002,2013,0,0,0,0,1,0
987,Intel HD 5200,830,653,231.62880000000007,3.8749999999999982,67.08,17.967199999999995,2013,0,0,0,0,1,0
988,3DP Edition,827,931,1159.99,0.71,135.95,19.53099999999999,2018,0,0,0,0,1,0
989,GRID M60-0Q,827,516,809.7123999999999,1.3461999999999998,65.45,22.736999999999984,2018,0,0,0,0,1,0
990,Radeon HD 7640G N HD 7640G + HD 7600M N HD 7600M D,824,262,97.01329999999989,9.2252,43.18,20.814399999999992,2013,0,0,0,0,1,0
991,Radeon HD 3850 X2,822,422,191.5391000000002,4.721399999999994,349.0,2.36,2009,1,0,0,0,0,0
992,Radeon HD 7540D + 7500 Dual,822,471,327.83880000000033,2.876000000000001,52.23,21.079399999999996,2014,0,0,0,0,1,0
993,Radeon R7 M260DX,822,210,1190.0321000000015,0.9224999999999993,52.85,22.306799999999974,2019,0,0,0,0,1,0
994,Radeon HD 8650G + HD 7600M Dual,820,346,234.3484000000001,3.6397999999999984,54.82,23.5489,2015,0,0,0,0,1,0
995,Radeon HD 8550G + HD 8750M Dual,819,336,121.26459999999996,7.487300000000001,54.95,18.95409999999999,2014,0,0,0,0,1,0
996,GeForce GT 730M,816,173,248.57510000000016,3.389999999999997,33.0,24.73,2013,0,0,1,0,0,0
997,Radeon R7 A10 Extreme Edition,816,286,290.2143000000002,3.1349999999999993,45.04,32.48339999999999,2016,0,0,0,0,1,0
998,Radeon 535DX,813,199,1240.2671000000014,0.9316999999999994,50.91,22.99689999999998,2019,0,0,0,0,1,0
999,Radeon HD 7670,813,301,104.69449999999993,7.864400000000001,66.0,12.31,2012,1,0,0,0,0,0
1000,GeForce GT 730,812,238,109.99,7.38,49.0,16.56,2014,1,0,0,0,0,0
1001,Radeon HD 8670D + 7000 Dual,812,488,221.39260000000004,3.7133999999999974,66.22,27.74280000000001,2017,0,0,0,0,1,0
1002,GRID K1,811,463,395.0,2.05,57.16,21.1486,2013,0,0,0,0,0,1
1003,Radeon R5 A6-7480,811,217,1172.1648000000016,0.9251999999999994,52.07,23.222599999999975,2019,0,0,0,0,1,0
1004,Radeon R8 M445DX,806,179,1215.194500000001,0.9307999999999995,51.16,23.805399999999977,2019,0,0,0,0,1,0
1005,Radeon HD 8550G + 8600/8700M Dual,803,336,132.44199999999995,6.7280999999999995,60.12,16.425399999999986,2013,0,0,0,0,1,0
1006,Radeon HD 8650G + HD 8790M Dual,800,404,232.06330000000017,3.4530999999999996,72.7,15.726499999999996,2014,0,0,0,0,1,0
1007,GeForce 9800 GX2,798,518,195.0,4.09,197.0,4.05,2009,1,0,0,0,0,0
1008,Radeon R7 A8-9600 RADEON,798,194,327.9714000000002,2.725800000000001,30.58,37.64359999999999,2017,0,0,0,0,1,0
